,rawContent,status,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_tokens_stemmed
907,oke mlbb update hanabi revamp cuma yang kurang signal in game kalo semisal saya main haya gusion dan assasin lain nya yang memerlukan kecepatan tangan minimal ya masalah signal di perbaiki lah soalnya di bilang itu haya cupu banget ga bisa pes hen ya itu lumayan sedih udah th main haya di bilang gitu oh iya itu sistem keamanan ganti lah masbro mau jual akun aja sulit soalnya itu ganti sandi perlu gmail tapi waktu dulu awal jadi nya ga tau dan ga pasang gmail buat sandi akun moonton,5,"['oke', 'mlbb', 'update', 'hanabi', 'revamp', 'cuma', 'yang', 'kurang', 'signal', 'in', 'game', 'kalo', 'semisal', 'saya', 'main', 'haya', 'gusion', 'dan', 'assasin', 'lain', 'nya', 'yang', 'memerlukan', 'kecepatan', 'tangan', 'minimal', 'ya', 'masalah', 'signal', 'di', 'perbaiki', 'lah', 'soalnya', 'di', 'bilang', 'itu', 'haya', 'cupu', 'banget', 'ga', 'bisa', 'pes', 'hen', 'ya', 'itu', 'lumayan', 'sedih', 'udah', 'th', 'main', 'haya', 'di', 'bilang', 'gitu', 'oh', 'iya', 'itu', 'sistem', 'keamanan', 'ganti', 'lah', 'masbro', 'mau', 'jual', 'akun', 'aja', 'sulit', 'soalnya', 'itu', 'ganti', 'sandi', 'perlu', 'gmail', 'tapi', 'waktu', 'dulu', 'awal', 'jadi', 'nya', 'ga', 'tau', 'dan', 'ga', 'pasang', 'gmail', 'buat', 'sandi', 'akun', 'moonton']",<FreqDist with 67 samples and 89 outcomes>,"['oke', 'mlbb', 'update', 'hanabi', 'revamp', 'signal', 'in', 'game', 'main', 'haya', 'gusion', 'assasin', 'kecepatan', 'tangan', 'minimal', 'signal', 'perbaiki', 'haya', 'cupu', 'banget', 'pes', 'hen', 'lumayan', 'sedih', 'udah', 'th', 'main', 'haya', 'gitu', 'oh', 'iya', 'sistem', 'keamanan', 'ganti', 'masbro', 'jual', 'akun', 'sulit', 'ganti', 'sandi', 'gmail', 'pasang', 'gmail', 'sandi', 'akun', 'moonton']","['oke', 'mlbb', 'update', 'hanabi', 'revamp', 'signal', 'in', 'game', 'main', 'haya', 'gusion', 'assasin', 'cepat', 'tangan', 'minimal', 'signal', 'baik', 'haya', 'cupu', 'banget', 'pes', 'hen', 'lumayan', 'sedih', 'udah', 'th', 'main', 'haya', 'gitu', 'oh', 'iya', 'sistem', 'aman', 'ganti', 'masbro', 'jual', 'akun', 'sulit', 'ganti', 'sandi', 'gmail', 'pasang', 'gmail', 'sandi', 'akun', 'moonton']"
908,gamenya lumayan bagus tapi stelah apdet ini banyak masalah masa saya berdua sama teman saya ngerank masi evic lo musuhnya mytik aduuuuu sinyal juga gak karuan di tengah tengah game lagi war sinyal nya lag,5,"['gamenya', 'lumayan', 'bagus', 'tapi', 'stelah', 'apdet', 'ini', 'banyak', 'masalah', 'masa', 'saya', 'berdua', 'sama', 'teman', 'saya', 'ngerank', 'masi', 'evic', 'lo', 'musuhnya', 'mytik', 'aduuuuu', 'sinyal', 'juga', 'gak', 'karuan', 'di', 'tengah', 'tengah', 'game', 'lagi', 'war', 'sinyal', 'nya', 'lag']",<FreqDist with 32 samples and 35 outcomes>,"['gamenya', 'lumayan', 'bagus', 'stelah', 'apdet', 'berdua', 'teman', 'ngerank', 'masi', 'evic', 'lo', 'musuhnya', 'mytik', 'aduuuuu', 'sinyal', 'karuan', 'game', 'war', 'sinyal', 'lag']","['gamenya', 'lumayan', 'bagus', 'stelah', 'apdet', 'dua', 'teman', 'ngerank', 'mas', 'evic', 'lo', 'musuh', 'mytik', 'aduuuuu', 'sinyal', 'karuan', 'game', 'war', 'sinyal', 'lag']"
909,game ini mmbuat kita lebih mudah membuat strategi perang dan cukup keren di mainkan dan skin skinnya yang lebih keren ditambah lagi saya punya banyak diamond dan karna game ini begitu keren saya bagi bingtang,5,"['game', 'ini', 'mmbuat', 'kita', 'lebih', 'mudah', 'membuat', 'strategi', 'perang', 'dan', 'cukup', 'keren', 'di', 'mainkan', 'dan', 'skin', 'skinnya', 'yang', 'lebih', 'keren', 'ditambah', 'lagi', 'saya', 'punya', 'banyak', 'diamond', 'dan', 'karna', 'game', 'ini', 'begitu', 'keren', 'saya', 'bagi', 'bingtang']",<FreqDist with 27 samples and 35 outcomes>,"['game', 'mmbuat', 'mudah', 'strategi', 'perang', 'keren', 'mainkan', 'skin', 'skinnya', 'keren', 'ditambah', 'diamond', 'karna', 'game', 'keren', 'bingtang']","['game', 'mmbuat', 'mudah', 'strategi', 'perang', 'keren', 'main', 'skin', 'skinnya', 'keren', 'tambah', 'diamond', 'karna', 'game', 'keren', 'bingtang']"
910,saya suka bang game nya efeknya akunnya suara hero dan lain lain saat gak ngapa ngapain main game ini mesti seru dan satu lagi tolong di update selanjutnya tolonglah kasi sedikit diamond gak usah banyak cukup bisa beli skin aja sudah cuk terima kasih montoon,5,"['saya', 'suka', 'bang', 'game', 'nya', 'efeknya', 'akunnya', 'suara', 'hero', 'dan', 'lain', 'lain', 'saat', 'gak', 'ngapa', 'ngapain', 'main', 'game', 'ini', 'mesti', 'seru', 'dan', 'satu', 'lagi', 'tolong', 'di', 'update', 'selanjutnya', 'tolonglah', 'kasi', 'sedikit', 'diamond', 'gak', 'usah', 'banyak', 'cukup', 'bisa', 'beli', 'skin', 'aja', 'sudah', 'cuk', 'terima', 'kasih', 'montoon']",<FreqDist with 41 samples and 45 outcomes>,"['suka', 'bang', 'game', 'efeknya', 'akunnya', 'suara', 'hero', 'ngapa', 'ngapain', 'main', 'game', 'mesti', 'seru', 'tolong', 'update', 'tolonglah', 'kasi', 'diamond', 'beli', 'skin', 'cuk', 'terima', 'kasih', 'montoon']","['suka', 'bang', 'game', 'efek', 'akun', 'suara', 'hero', 'ngapa', 'ngapain', 'main', 'game', 'mesti', 'seru', 'tolong', 'update', 'tolong', 'kasi', 'diamond', 'beli', 'skin', 'cuk', 'terima', 'kasih', 'montoon']"
911,game nya cukup bagus dan bisa dimainkan secara offline jugatapi saat mendonload resource nya nemori hp jadi full tapi game nya bagus bangett well aku suka game nya,5,"['game', 'nya', 'cukup', 'bagus', 'dan', 'bisa', 'dimainkan', 'secara', 'offline', 'jugatapi', 'saat', 'mendonload', 'resource', 'nya', 'nemori', 'hp', 'jadi', 'full', 'tapi', 'game', 'nya', 'bagus', 'bangett', 'well', 'aku', 'suka', 'game', 'nya']",<FreqDist with 22 samples and 28 outcomes>,"['game', 'bagus', 'dimainkan', 'offline', 'jugatapi', 'mendonload', 'resource', 'nemori', 'hp', 'full', 'game', 'bagus', 'bangett', 'well', 'suka', 'game']","['game', 'bagus', 'main', 'offline', 'jugatapi', 'mendonload', 'resource', 'nemori', 'hp', 'full', 'game', 'bagus', 'bangett', 'well', 'suka', 'game']"
912,maaf aku cuman ada keluhan kenapa ya kalau di tengahtengah game hp ku tiba tiba agak ngeleg ya dan juga masalah jaringan padahal jaringan di kampung ku bagus kok kalau pertengahan game tiba tiba leg mohon moonton untuk memperbaiki lagi,5,"['maaf', 'aku', 'cuman', 'ada', 'keluhan', 'kenapa', 'ya', 'kalau', 'di', 'tengahtengah', 'game', 'hp', 'ku', 'tiba', 'tiba', 'agak', 'ngeleg', 'ya', 'dan', 'juga', 'masalah', 'jaringan', 'padahal', 'jaringan', 'di', 'kampung', 'ku', 'bagus', 'kok', 'kalau', 'pertengahan', 'game', 'tiba', 'tiba', 'leg', 'mohon', 'moonton', 'untuk', 'memperbaiki', 'lagi']",<FreqDist with 31 samples and 40 outcomes>,"['maaf', 'cuman', 'keluhan', 'tengahtengah', 'game', 'hp', 'ku', 'ngeleg', 'jaringan', 'jaringan', 'kampung', 'ku', 'bagus', 'pertengahan', 'game', 'leg', 'mohon', 'moonton', 'memperbaiki']","['maaf', 'cuman', 'keluh', 'tengahtengah', 'game', 'hp', 'ku', 'ngeleg', 'jaring', 'jaring', 'kampung', 'ku', 'bagus', 'tengah', 'game', 'leg', 'mohon', 'moonton', 'baik']"
913,mengecewakan saya tidak bisa switch account karena dimintain kode verifikasi ke email sedangkan di email saya tidak masuk code verifikasinyacode tersebut baru diterima setelah jam yg mana sudah tidak bs digunakan lagi,5,"['mengecewakan', 'saya', 'tidak', 'bisa', 'switch', 'account', 'karena', 'dimintain', 'kode', 'verifikasi', 'ke', 'email', 'sedangkan', 'di', 'email', 'saya', 'tidak', 'masuk', 'code', 'verifikasinyacode', 'tersebut', 'baru', 'diterima', 'setelah', 'jam', 'yg', 'mana', 'sudah', 'tidak', 'bs', 'digunakan', 'lagi']",<FreqDist with 28 samples and 32 outcomes>,"['mengecewakan', 'switch', 'account', 'dimintain', 'kode', 'verifikasi', 'email', 'email', 'masuk', 'code', 'verifikasinyacode', 'diterima', 'jam', 'bs']","['kecewa', 'switch', 'account', 'dimintain', 'kode', 'verifikasi', 'email', 'email', 'masuk', 'code', 'verifikasinyacode', 'terima', 'jam', 'bs']"
914,kenapa setelah reset season ping nya lag parah padahal sinyal ku waktu di lobi bagus tapi waktu in game lag nya parah terutama pas warjadi males buat main mungkin ini yang membuat banyak player afk,5,"['kenapa', 'setelah', 'reset', 'season', 'ping', 'nya', 'lag', 'parah', 'padahal', 'sinyal', 'ku', 'waktu', 'di', 'lobi', 'bagus', 'tapi', 'waktu', 'in', 'game', 'lag', 'nya', 'parah', 'terutama', 'pas', 'warjadi', 'males', 'buat', 'main', 'mungkin', 'ini', 'yang', 'membuat', 'banyak', 'player', 'afk']",<FreqDist with 31 samples and 35 outcomes>,"['reset', 'season', 'ping', 'lag', 'parah', 'sinyal', 'ku', 'lobi', 'bagus', 'in', 'game', 'lag', 'parah', 'pas', 'warjadi', 'males', 'main', 'player', 'afk']","['reset', 'season', 'ping', 'lag', 'parah', 'sinyal', 'ku', 'lobi', 'bagus', 'in', 'game', 'lag', 'parah', 'pas', 'warjadi', 'males', 'main', 'player', 'afk']"
915,gem nya seru tapi banyak yg rasisdan juga pernah eror padahal lagi main di rank tiba keluar dan di situ gw ga bisa main tolong kepada pihak monton tolongin betulin bug karna meresahkan,5,"['gem', 'nya', 'seru', 'tapi', 'banyak', 'yg', 'rasisdan', 'juga', 'pernah', 'eror', 'padahal', 'lagi', 'main', 'di', 'rank', 'tiba', 'keluar', 'dan', 'di', 'situ', 'gw', 'ga', 'bisa', 'main', 'tolong', 'kepada', 'pihak', 'monton', 'tolongin', 'betulin', 'bug', 'karna', 'meresahkan']",<FreqDist with 31 samples and 33 outcomes>,"['gem', 'seru', 'rasisdan', 'eror', 'main', 'rank', 'situ', 'gw', 'main', 'tolong', 'monton', 'tolongin', 'betulin', 'bug', 'karna', 'meresahkan']","['gem', 'seru', 'rasisdan', 'eror', 'main', 'rank', 'situ', 'gw', 'main', 'tolong', 'monton', 'tolongin', 'betulin', 'bug', 'karna', 'resah']"
916,oke aku suka banget sama game ml dan sangat seru penuh dengan tantangan dan jga bisa ikut mabar sesuai ke inginan saya sdah pasti sangat bagus dan seru aku ber terima kasih yang sdah menciptakan game ml semoga lebih banyak yang menggunakan nya dan jga lbih ramai yang yang mnjadi para pemain mobile lagend smoga sukses sllu untuk kedepan nya,5,"['oke', 'aku', 'suka', 'banget', 'sama', 'game', 'ml', 'dan', 'sangat', 'seru', 'penuh', 'dengan', 'tantangan', 'dan', 'jga', 'bisa', 'ikut', 'mabar', 'sesuai', 'ke', 'inginan', 'saya', 'sdah', 'pasti', 'sangat', 'bagus', 'dan', 'seru', 'aku', 'ber', 'terima', 'kasih', 'yang', 'sdah', 'menciptakan', 'game', 'ml', 'semoga', 'lebih', 'banyak', 'yang', 'menggunakan', 'nya', 'dan', 'jga', 'lbih', 'ramai', 'yang', 'yang', 'mnjadi', 'para', 'pemain', 'mobile', 'lagend', 'smoga', 'sukses', 'sllu', 'untuk', 'kedepan', 'nya']",<FreqDist with 46 samples and 60 outcomes>,"['oke', 'suka', 'banget', 'game', 'ml', 'seru', 'penuh', 'tantangan', 'jga', 'mabar', 'sesuai', 'inginan', 'sdah', 'bagus', 'seru', 'ber', 'terima', 'kasih', 'sdah', 'menciptakan', 'game', 'ml', 'semoga', 'jga', 'lbih', 'ramai', 'mnjadi', 'pemain', 'mobile', 'lagend', 'smoga', 'sukses', 'sllu', 'kedepan']","['oke', 'suka', 'banget', 'game', 'ml', 'seru', 'penuh', 'tantang', 'jga', 'mabar', 'sesuai', 'ingin', 'sdah', 'bagus', 'seru', 'ber', 'terima', 'kasih', 'sdah', 'cipta', 'game', 'ml', 'moga', 'jga', 'lbih', 'ramai', 'mnjadi', 'main', 'mobile', 'lagend', 'smoga', 'sukses', 'sllu', 'depan']"
917,tolong project next ini di sesuaikan lagi sebenarnya ini sudah bagus tapi hanya tinggal sedikit penyesuaian saja terima kasih bintang buat moonton dan mobile legend,5,"['tolong', 'project', 'next', 'ini', 'di', 'sesuaikan', 'lagi', 'sebenarnya', 'ini', 'sudah', 'bagus', 'tapi', 'hanya', 'tinggal', 'sedikit', 'penyesuaian', 'saja', 'terima', 'kasih', 'bintang', 'buat', 'moonton', 'dan', 'mobile', 'legend']",<FreqDist with 24 samples and 25 outcomes>,"['tolong', 'project', 'next', 'sesuaikan', 'bagus', 'tinggal', 'penyesuaian', 'terima', 'kasih', 'bintang', 'moonton', 'mobile', 'legend']","['tolong', 'project', 'next', 'sesuai', 'bagus', 'tinggal', 'sesuai', 'terima', 'kasih', 'bintang', 'moonton', 'mobile', 'legend']"
918,hari ini saya kasih bintang karena sudah berapa tahun saya sudah bersama mobile legend suka dan duka sudah ku rasakan di game ini walaupun masih aja sering dapat team yang main nya tidak bagus tetapi di game ini banyak sudah pengalam yang aku rasakan kesenangan semoga tetap menjadi game terbaik di indonesia,5,"['hari', 'ini', 'saya', 'kasih', 'bintang', 'karena', 'sudah', 'berapa', 'tahun', 'saya', 'sudah', 'bersama', 'mobile', 'legend', 'suka', 'dan', 'duka', 'sudah', 'ku', 'rasakan', 'di', 'game', 'ini', 'walaupun', 'masih', 'aja', 'sering', 'dapat', 'team', 'yang', 'main', 'nya', 'tidak', 'bagus', 'tetapi', 'di', 'game', 'ini', 'banyak', 'sudah', 'pengalam', 'yang', 'aku', 'rasakan', 'kesenangan', 'semoga', 'tetap', 'menjadi', 'game', 'terbaik', 'di', 'indonesia']",<FreqDist with 40 samples and 52 outcomes>,"['kasih', 'bintang', 'mobile', 'legend', 'suka', 'duka', 'ku', 'rasakan', 'game', 'team', 'main', 'bagus', 'game', 'pengalam', 'rasakan', 'kesenangan', 'semoga', 'game', 'terbaik', 'indonesia']","['kasih', 'bintang', 'mobile', 'legend', 'suka', 'duka', 'ku', 'rasa', 'game', 'team', 'main', 'bagus', 'game', 'alam', 'rasa', 'senang', 'moga', 'game', 'baik', 'indonesia']"
919,plis pihak moonton ml saya loading nya aneh please check your internet padahal internet saya tinggi tapi ko aneh yatolong diperbaiki ya tapi itu saat saya pas baru download,5,"['plis', 'pihak', 'moonton', 'ml', 'saya', 'loading', 'nya', 'aneh', 'please', 'check', 'your', 'internet', 'padahal', 'internet', 'saya', 'tinggi', 'tapi', 'ko', 'aneh', 'yatolong', 'diperbaiki', 'ya', 'tapi', 'itu', 'saat', 'saya', 'pas', 'baru', 'download']",<FreqDist with 24 samples and 29 outcomes>,"['plis', 'moonton', 'ml', 'loading', 'aneh', 'please', 'check', 'your', 'internet', 'internet', 'ko', 'aneh', 'yatolong', 'diperbaiki', 'pas', 'download']","['plis', 'moonton', 'ml', 'loading', 'aneh', 'please', 'check', 'your', 'internet', 'internet', 'ko', 'aneh', 'yatolong', 'baik', 'pas', 'download']"
920,iya sering terjadi sinyal merah walaupun paket kita full aneh terjadi sesuatu pada hero kita yg tidak bisa bermain contoh kita tidak bisa tekan skin hanya bisa jalan doang ibarat kata kita hanya akanbunuh diri apakah hanya aku yg ngalami dan ini terus terjadi berulang ulang kali,5,"['iya', 'sering', 'terjadi', 'sinyal', 'merah', 'walaupun', 'paket', 'kita', 'full', 'aneh', 'terjadi', 'sesuatu', 'pada', 'hero', 'kita', 'yg', 'tidak', 'bisa', 'bermain', 'contoh', 'kita', 'tidak', 'bisa', 'tekan', 'skin', 'hanya', 'bisa', 'jalan', 'doang', 'ibarat', 'kata', 'kita', 'hanya', 'akanbunuh', 'diri', 'apakah', 'hanya', 'aku', 'yg', 'ngalami', 'dan', 'ini', 'terus', 'terjadi', 'berulang', 'ulang', 'kali']",<FreqDist with 36 samples and 47 outcomes>,"['iya', 'sinyal', 'merah', 'paket', 'full', 'aneh', 'hero', 'bermain', 'contoh', 'tekan', 'skin', 'jalan', 'doang', 'akanbunuh', 'ngalami', 'berulang', 'ulang', 'kali']","['iya', 'sinyal', 'merah', 'paket', 'full', 'aneh', 'hero', 'main', 'contoh', 'tekan', 'skin', 'jalan', 'doang', 'akanbunuh', 'ngalami', 'ulang', 'ulang', 'kali']"
921,gamenya bagus dan dapat di mengerti bahwa kita hidup dan mati lagi itu bkn tandanya kita menyerah itu agar kita tau bhwa hidup butuh perjuangan jadi isi lh waktu mu dari pengalaman mu untuk yang lebih bermakna jgn kau siakn waktumu hanya untuk yg tidak bermanfaat ingat musuh terbesar laki ialah pikiran nya sendiri untuk memikirkan masa depan,5,"['gamenya', 'bagus', 'dan', 'dapat', 'di', 'mengerti', 'bahwa', 'kita', 'hidup', 'dan', 'mati', 'lagi', 'itu', 'bkn', 'tandanya', 'kita', 'menyerah', 'itu', 'agar', 'kita', 'tau', 'bhwa', 'hidup', 'butuh', 'perjuangan', 'jadi', 'isi', 'lh', 'waktu', 'mu', 'dari', 'pengalaman', 'mu', 'untuk', 'yang', 'lebih', 'bermakna', 'jgn', 'kau', 'siakn', 'waktumu', 'hanya', 'untuk', 'yg', 'tidak', 'bermanfaat', 'ingat', 'musuh', 'terbesar', 'laki', 'ialah', 'pikiran', 'nya', 'sendiri', 'untuk', 'memikirkan', 'masa', 'depan']",<FreqDist with 50 samples and 58 outcomes>,"['gamenya', 'bagus', 'mengerti', 'hidup', 'mati', 'bkn', 'tandanya', 'menyerah', 'bhwa', 'hidup', 'butuh', 'perjuangan', 'isi', 'lh', 'mu', 'pengalaman', 'mu', 'bermakna', 'kau', 'siakn', 'waktumu', 'bermanfaat', 'musuh', 'terbesar', 'laki', 'pikiran', 'memikirkan']","['gamenya', 'bagus', 'erti', 'hidup', 'mati', 'bkn', 'tanda', 'serah', 'bhwa', 'hidup', 'butuh', 'juang', 'isi', 'lh', 'mu', 'alam', 'mu', 'makna', 'kau', 'siakn', 'waktu', 'manfaat', 'musuh', 'besar', 'laki', 'pikir', 'pikir']"
922,maaf bintangnya saya kurangi knpa setiap saya maen ping nya teruss padahal jaringan  truss ku coba apk laen lancar ini gmna sih updatenya mohon di perbaiki,5,"['maaf', 'bintangnya', 'saya', 'kurangi', 'knpa', 'setiap', 'saya', 'maen', 'ping', 'nya', 'teruss', 'padahal', 'jaringan', 'truss', 'ku', 'coba', 'apk', 'laen', 'lancar', 'ini', 'gmna', 'sih', 'updatenya', 'mohon', 'di', 'perbaiki']",<FreqDist with 25 samples and 26 outcomes>,"['maaf', 'bintangnya', 'kurangi', 'knpa', 'maen', 'ping', 'teruss', 'jaringan', 'truss', 'ku', 'coba', 'apk', 'laen', 'lancar', 'gmna', 'updatenya', 'mohon', 'perbaiki']","['maaf', 'bintang', 'kurang', 'knpa', 'maen', 'ping', 'teruss', 'jaring', 'truss', 'ku', 'coba', 'apk', 'laen', 'lancar', 'gmna', 'updatenya', 'mohon', 'baik']"
923,game nya enak gak bikin bosen tapi pamain nya yang bikin gak asikk dia pada ngomong nya kasar dan saya gak suka dan tidak banyak yang harus kasih tau soal nya panjang banget deh keseruan di ml mobile legends bang bang,5,"['game', 'nya', 'enak', 'gak', 'bikin', 'bosen', 'tapi', 'pamain', 'nya', 'yang', 'bikin', 'gak', 'asikk', 'dia', 'pada', 'ngomong', 'nya', 'kasar', 'dan', 'saya', 'gak', 'suka', 'dan', 'tidak', 'banyak', 'yang', 'harus', 'kasih', 'tau', 'soal', 'nya', 'panjang', 'banget', 'deh', 'keseruan', 'di', 'ml', 'mobile', 'legends', 'bang', 'bang']",<FreqDist with 32 samples and 41 outcomes>,"['game', 'enak', 'bosen', 'pamain', 'asikk', 'ngomong', 'kasar', 'suka', 'kasih', 'banget', 'deh', 'keseruan', 'ml', 'mobile', 'legends', 'bang', 'bang']","['game', 'enak', 'bosen', 'pamain', 'asikk', 'ngomong', 'kasar', 'suka', 'kasih', 'banget', 'deh', 'seru', 'ml', 'mobile', 'legends', 'bang', 'bang']"
924,game nya sih bagustapi aku minta tolong ke ptmoonton ko aku selalu lostreak sih lebih dari match mode rank tapi kemenangan cuman  dan match kalah semua jadi prustasi please moonton balas curhat dari player solo yg sudah prustasi ini nickname accountawtys lvlaccount celestial rank tertinggi mythic iii rank saat ini epic  strategi moba terbaik bagiku,5,"['game', 'nya', 'sih', 'bagustapi', 'aku', 'minta', 'tolong', 'ke', 'ptmoonton', 'ko', 'aku', 'selalu', 'lostreak', 'sih', 'lebih', 'dari', 'match', 'mode', 'rank', 'tapi', 'kemenangan', 'cuman', 'dan', 'match', 'kalah', 'semua', 'jadi', 'prustasi', 'please', 'moonton', 'balas', 'curhat', 'dari', 'player', 'solo', 'yg', 'sudah', 'prustasi', 'ini', 'nickname', 'accountawtys', 'lvlaccount', 'celestial', 'rank', 'tertinggi', 'mythic', 'iii', 'rank', 'saat', 'ini', 'epic', 'strategi', 'moba', 'terbaik', 'bagiku']",<FreqDist with 47 samples and 55 outcomes>,"['game', 'bagustapi', 'tolong', 'ptmoonton', 'ko', 'lostreak', 'match', 'mode', 'rank', 'kemenangan', 'cuman', 'match', 'kalah', 'prustasi', 'please', 'moonton', 'balas', 'curhat', 'player', 'solo', 'prustasi', 'nickname', 'accountawtys', 'lvlaccount', 'celestial', 'rank', 'tertinggi', 'mythic', 'iii', 'rank', 'epic', 'strategi', 'moba', 'terbaik', 'bagiku']","['game', 'bagustapi', 'tolong', 'ptmoonton', 'ko', 'lostreak', 'match', 'mode', 'rank', 'menang', 'cuman', 'match', 'kalah', 'prustasi', 'please', 'moonton', 'balas', 'curhat', 'player', 'solo', 'prustasi', 'nickname', 'accountawtys', 'lvlaccount', 'celestial', 'rank', 'tinggi', 'mythic', 'iii', 'rank', 'epic', 'strategi', 'moba', 'baik', 'bagi']"
925,game nya bagus habis itu gw udah mitick tapi pas gw udah mitick gak bisa login ke game knp ya di hack tapi dia bilang koneksi internet tapi jaringan wifi saya penuh dan lancar kok bisa ad yang tau,5,"['game', 'nya', 'bagus', 'habis', 'itu', 'gw', 'udah', 'mitick', 'tapi', 'pas', 'gw', 'udah', 'mitick', 'gak', 'bisa', 'login', 'ke', 'game', 'knp', 'ya', 'di', 'hack', 'tapi', 'dia', 'bilang', 'koneksi', 'internet', 'tapi', 'jaringan', 'wifi', 'saya', 'penuh', 'dan', 'lancar', 'kok', 'bisa', 'ad', 'yang', 'tau']",<FreqDist with 32 samples and 39 outcomes>,"['game', 'bagus', 'habis', 'gw', 'udah', 'mitick', 'pas', 'gw', 'udah', 'mitick', 'login', 'game', 'knp', 'hack', 'koneksi', 'internet', 'jaringan', 'wifi', 'penuh', 'lancar', 'ad']","['game', 'bagus', 'habis', 'gw', 'udah', 'mitick', 'pas', 'gw', 'udah', 'mitick', 'login', 'game', 'knp', 'hack', 'koneksi', 'internet', 'jaring', 'wifi', 'penuh', 'lancar', 'ad']"
926,tolong di perbaiki lagi biar lebih enak pas main game nya dan setelah di upgrade ml makin susah ada nama nya kontak gm sebelumnya ga ada tolong di perbaiki lagi biar lebih enak,5,"['tolong', 'di', 'perbaiki', 'lagi', 'biar', 'lebih', 'enak', 'pas', 'main', 'game', 'nya', 'dan', 'setelah', 'di', 'upgrade', 'ml', 'makin', 'susah', 'ada', 'nama', 'nya', 'kontak', 'gm', 'sebelumnya', 'ga', 'ada', 'tolong', 'di', 'perbaiki', 'lagi', 'biar', 'lebih', 'enak']",<FreqDist with 23 samples and 33 outcomes>,"['tolong', 'perbaiki', 'enak', 'pas', 'main', 'game', 'upgrade', 'ml', 'susah', 'nama', 'kontak', 'gm', 'tolong', 'perbaiki', 'enak']","['tolong', 'baik', 'enak', 'pas', 'main', 'game', 'upgrade', 'ml', 'susah', 'nama', 'kontak', 'gm', 'tolong', 'baik', 'enak']"
927,sya sangat suka sama game inigame ini juga hero nya bnyk tpi ad stu hal yg ga sya suka hero nya kadang suka ngelag sendiri pdhl sinyal sya bgu aj kok dan ini juga nge bug kli ya tlong di perbaiki ya min,5,"['sya', 'sangat', 'suka', 'sama', 'game', 'inigame', 'ini', 'juga', 'hero', 'nya', 'bnyk', 'tpi', 'ad', 'stu', 'hal', 'yg', 'ga', 'sya', 'suka', 'hero', 'nya', 'kadang', 'suka', 'ngelag', 'sendiri', 'pdhl', 'sinyal', 'sya', 'bgu', 'aj', 'kok', 'dan', 'ini', 'juga', 'nge', 'bug', 'kli', 'ya', 'tlong', 'di', 'perbaiki', 'ya', 'min']",<FreqDist with 34 samples and 43 outcomes>,"['sya', 'suka', 'game', 'inigame', 'hero', 'bnyk', 'tpi', 'ad', 'stu', 'sya', 'suka', 'hero', 'kadang', 'suka', 'ngelag', 'pdhl', 'sinyal', 'sya', 'bgu', 'aj', 'nge', 'bug', 'kli', 'tlong', 'perbaiki', 'min']","['sya', 'suka', 'game', 'inigame', 'hero', 'bnyk', 'tpi', 'ad', 'stu', 'sya', 'suka', 'hero', 'kadang', 'suka', 'ngelag', 'pdhl', 'sinyal', 'sya', 'bgu', 'aj', 'nge', 'bug', 'kli', 'tlong', 'baik', 'min']"
928,ukurannya terlalu besar untuk hp menengah ke bawah banyak ruang yang di korbankan untuk aplikasi nya tolong di buat agar tidak terlalu besar ukurannya meskipun begitu saya sangat menyukai game ini terimakasih pihak montoon your the best of the game,5,"['ukurannya', 'terlalu', 'besar', 'untuk', 'hp', 'menengah', 'ke', 'bawah', 'banyak', 'ruang', 'yang', 'di', 'korbankan', 'untuk', 'aplikasi', 'nya', 'tolong', 'di', 'buat', 'agar', 'tidak', 'terlalu', 'besar', 'ukurannya', 'meskipun', 'begitu', 'saya', 'sangat', 'menyukai', 'game', 'ini', 'terimakasih', 'pihak', 'montoon', 'your', 'the', 'best', 'of', 'the', 'game']",<FreqDist with 33 samples and 40 outcomes>,"['ukurannya', 'hp', 'menengah', 'ruang', 'korbankan', 'aplikasi', 'tolong', 'ukurannya', 'menyukai', 'game', 'terimakasih', 'montoon', 'your', 'the', 'best', 'of', 'the', 'game']","['ukur', 'hp', 'tengah', 'ruang', 'korban', 'aplikasi', 'tolong', 'ukur', 'suka', 'game', 'terimakasih', 'montoon', 'your', 'the', 'best', 'of', 'the', 'game']"
929,tolong lah di perbaiki kami para pemain sering mengalami bug yg mana itu bkn kesalahan pemain padahal jaringan full  pda akhirnya kami selalu kehilangan bintang tanpa bermain sangat kecewa,5,"['tolong', 'lah', 'di', 'perbaiki', 'kami', 'para', 'pemain', 'sering', 'mengalami', 'bug', 'yg', 'mana', 'itu', 'bkn', 'kesalahan', 'pemain', 'padahal', 'jaringan', 'full', 'pda', 'akhirnya', 'kami', 'selalu', 'kehilangan', 'bintang', 'tanpa', 'bermain', 'sangat', 'kecewa']",<FreqDist with 27 samples and 29 outcomes>,"['tolong', 'perbaiki', 'pemain', 'mengalami', 'bug', 'bkn', 'kesalahan', 'pemain', 'jaringan', 'full', 'pda', 'kehilangan', 'bintang', 'bermain', 'kecewa']","['tolong', 'baik', 'main', 'alami', 'bug', 'bkn', 'salah', 'main', 'jaring', 'full', 'pda', 'hilang', 'bintang', 'main', 'kecewa']"
